"","Country Name","Year","GDP Per Capita PPP","Private Expenditure Consumption (% growth)","Gross Fixed Investment (% growth)","Govt Expenditure Consumption (% GDP)","Exports of G&S (% GDP)","Imports of G&S (% GDP)","Human Development Index","Gross Capital Formation","Net foreign asset","Net FDI (BOP)","Exchange Rate","Total Reserves","Inflation Rate","Govt Effectiveness","Female Adult Mortality Rate","Male Adult Mortality Rate","Real GDP (% growth)","major.event","GDP Per Capita PPP (Year+1)"
"1","Australia","1996",21958.2550454195,3.40432740878167,2.73714514372097,17.9551136374406,18.9391943502546,19.3931375912388,0.89,24.8512601426462,-30193115589.3141,441654791.3511,1.27786333333333,17402141301.7261,2.61538461538462,1.800565,60.117,107.832,3.87858529337824,"0",24171.767188336
"2","Australia","1998",24171.767188336,4.949134915199,9.73682074591129,17.614611195092,19.5955769201339,20.4748536380903,0.896,25.6909999540892,-55427061687.0689,-2932190620.71574,1.59182833333333,15377553384.6145,0.860134629768157,1.682469,57.991,103.662,4.57668875918884,"0",26321.4464495089
"3","Australia","2000",26321.4464495089,4.25780437181211,8.09424324778909,17.7870981110444,19.4346594389549,21.5943517368742,0.903,26.3080439047188,-72094290436.6796,-10797958704.9726,1.72482666666667,18821546023.5147,4.45743514797225,1.810187,56.11,97.967,3.93313694470206,"0",28718.241079556
"4","Australia","2002",28718.241079556,3.09767166663416,9.12487656462675,17.5442457636894,20.77459420115,20.7826816731256,0.907,24.4931077503172,-84302771674.4854,-7681971734.88822,1.8405625,21567012300.1784,2.98157453936349,1.718943,53.059,90.811,4.0014040616517,"0",29734.7208766173
"5","Australia","2003",29734.7208766173,4.03162105190135,12.5672568968891,17.5953855373552,19.0950858969237,21.2010587295246,0.909,26.0162804634439,-106072602127.708,9612586773.251,1.54191416666667,33258076239.1012,2.73259596616783,1.837643,50.706,89.052,2.98593432165801,"0",31308.2105242907
"6","Australia","2004",31308.2105242907,5.03900992980032,8.73554727530154,17.4953747739649,17.2032857977397,19.9174485708545,0.911,27.171939946971,-137966565117.539,-33123390586.6106,1.3597525,36925537509.3118,2.34325522482587,2.006778,49.508,86.332,4.05545196750958,"0",32575.0692539649
"7","Australia","2005",32575.0692539649,4.54492332065084,6.0945841089905,17.5615885581832,18.2651015697588,21.0060810671628,0.906,27.5588673104423,-177536423917.532,-7620252751.31983,1.30947333333333,43257063108.6614,2.69183168316831,1.751213,47.595,85.447,3.20426979287869,"0",34288.8636875396
"8","Australia","2006",34288.8636875396,3.24642793559313,8.2734851718856,17.4798028963399,19.8939212990376,21.7103057916763,0.909,27.6044478789278,-228616333424.734,-6470053660.8773,1.3279734405,55078716457.7347,3.55528773727028,1.711956,48.235,82.945,2.79453702446311,"0",36544.8859750628
"9","Australia","2007",36544.8859750628,5.44135574732924,4.5196003965884,17.3439365061251,20.2036088949588,21.8478307885289,0.912,27.5714089820199,-323617832405.969,-30020094088.5358,1.1950725,26907894338.8501,2.32761128891476,1.825559,48.119,84.729,3.84423031556788,"0",37459.307649507
"10","Australia","2008",37459.307649507,4.91613326893261,8.76205163480634,17.2426533980343,20.1616732338809,22.7086594643905,0.926,28.6645947169529,-331552891228.129,-13272117217.3587,1.19217833333333,32923506492.0435,4.35029854990047,1.79397,46.643,81.993,3.65795352556486,"1",40300.7555477896
"11","Australia","2009",40300.7555477896,0.570209886538024,1.5240154849766,17.5915470045114,23.0048129381936,22.7930912712426,0.928,27.3960536287491,-379310550554.136,-17218512630.0947,1.28218881008452,41742190606.7948,1.77111716621252,1.705787,47.91,81.768,1.93699392030038,"1",39301.3411198761
"12","Australia","2010",39301.3411198761,3.25323888123282,1.7480620349763,17.9990024677012,19.810007754315,20.8396639745591,0.93,26.8511409755989,-337297043386.898,-17142068311.1791,1.09015948638677,42267797177.4333,2.91834002677376,1.768468,45.704,78.634,2.067417127684,"0",41965.3584189919
"13","Australia","2011",41965.3584189919,3.9852871701424,3.59974028346628,17.8107497977583,21.4364170540906,20.4703160052576,0.932,26.5072122273973,-317099747631.145,-57304251200.4141,0.969463201496735,46714016758.3861,3.30385015608744,1.695814,46.069,78.281,2.46275631162725,"0",42826.789579996
"14","Australia","2012",42826.789579996,2.97302589983606,11.603096001792,17.9862323586256,21.4808284059974,21.7295182659334,0.937,27.7425576441621,-331361833043.113,-51785739222.1873,0.965801030658708,49138172006.1935,1.76278015613193,1.62129,44.403,75.68,3.91816287094112,"0",45902.047948361
"15","Australia","2013",45902.047948361,1.7691748451157,2.89134347862294,17.8403795595542,19.9561676149363,21.2522627313421,0.931,27.8957916614323,-334137734463.396,-54767994546.3688,1.03584309652054,52837027749.6145,2.44988864142539,1.640055,44.986,75.444,2.58489770154893,"0",46880.2206571585
"16","Austria","1996",24500.2271820533,2.93894019995282,4.37573601140294,19.5657433008979,34.2492761073574,35.8343950133252,0.829,26.3376729639958,NA,NA,10.5865575,26833509076.3267,1.86097115760431,1.73165,67.426,140.538,2.34953385169727,"0",26673.9447069683
"17","Austria","1998",26673.9447069683,2.9052760396435,3.42991551390837,19.5530546720414,38.351021186462,38.5761282051164,0.837,26.1056608005608,NA,NA,12.379065,25207674037.3337,0.92246719668082,1.87274,62.274,131.611,3.58142581460447,"0",29388.7774746532
"18","Austria","2000",29388.7774746532,3.11643126377599,5.82858836624582,19.2197165554154,43.3462739519887,42.0142216659345,0.847,25.92697094208,NA,NA,NA,17649557521.9085,2.34486285357277,1.929282,63.196,126.568,3.37572214708479,"0",31178.6933297272
"19","Austria","2002",31178.6933297272,0.681974998153407,-2.86571372062906,18.8386965201083,45.31938619858,41.6287818010806,0.847,23.6426568399916,77885428977.9037,NA,NA,13182007409.347,1.81035787764132,1.942698,58.829,120.026,1.65155392186669,"0",32111.1244333186
"20","Austria","2003",32111.1244333186,1.74285154477134,3.84274233953752,18.979639912386,44.57041471914,41.8169676971425,0.851,24.4087464611563,88259612302.903,NA,NA,12729301826.6791,1.35555370896445,1.995846,59.49,115.817,0.941470920725337,"0",33745.847650488
"21","Austria","2004",33745.847650488,2.32088814404132,0.940608939200189,18.8913590714454,46.8672149740213,43.9251307189084,0.858,24.0610268875048,97625152653.579,NA,NA,12188419360.202,2.06120618032866,1.865303,55.035,114.612,2.73512022241023,"0",35013.7140443423
"22","Austria","2005",35013.7140443423,2.24842327750794,0.252778802151951,19.3462734216739,48.6197522046932,45.4140534786122,0.863,23.825245637086,106413359293.496,193338846.213788,NA,11827977057.728,2.29913785639285,1.684595,55.201,111.759,2.24406532463878,"0",37611.8042485063
"23","Austria","2006",37611.8042485063,2.09239324246148,1.15071410969205,19.2582902718553,50.8416688618235,47.2466423435202,0.87,23.6103275858496,123442186320.141,5587390965.51066,NA,12911210327.5257,1.44154851119019,1.831036,51.442,105.344,3.45404183614122,"0",39382.7970602244
"24","Austria","2007",39382.7970602244,1.10372449903677,4.64431321253895,18.7447920696102,52.560869422371,48.172384639555,0.89,24.5843049022429,169296543476.48,10174118816.0678,NA,18193955715.2108,2.16855528800755,1.870187,51.858,104.253,3.72741530093519,"0",41316.225176699
"25","Austria","2008",41316.225176699,0.94631915872867,1.6068948855992,19.2721309580265,53.2488606164087,48.8248221152974,0.893,24.4674607405705,188770491862.896,21601880265.066,NA,16741449884.8454,3.21595033239883,1.78084,50.262,99.617,1.4604236757386,"1",40948.2221602982
"26","Austria","2009",40948.2221602982,0.850651872006253,-7.17763857106019,20.6842134754264,45.2074165608437,41.8548144134358,0.895,22.7753209387926,189329072906.558,1258109965.99233,NA,17903949014.9959,0.506308827696486,1.66658,50.079,103.061,-3.76457817791677,"1",42041.486681307
"27","Austria","2010",42041.486681307,0.994391504168917,-2.58653639367678,20.4925476679965,51.2621603273359,47.7576359096203,0.904,22.6078471185073,179603367894.225,7679700298.1241,NA,22241623425.0213,1.81353438995065,1.817601,48.689,100.315,1.83709367680054,"0",44452.7327457999
"28","Austria","2011",44452.7327457999,1.34507960992724,6.64982997026975,19.89656808887,53.9486708516394,51.154117778086,0.906,24.1404744727559,160066128482.569,15161341820.8401,NA,24768999165.179,3.28657914875376,1.608545,49.353,94.356,2.92279728368581,"0",46457.3457770311
